"trialid";"latinSquare";"sessions";"userUID";"theAge";"theGender";"theCountry";"hasKnowledgeSmartSpeaker";"playingGames";"watchingMovies";"acceptTOU";"finalQuestion1";"finalQuestion2";"finalQuestion3";"finalQuestion4";"finalQuestion5";"finalQuestion6";"ipadress";"screenWidth";"screenHeight";"systemLanguage";"userLanguage";"cookies";"platform";"appCodeName";"appVersion";"product";"browser";"webgl";"timeDate";"timeWelcome";"timeStart";"timeEnd";"timeMainSessionTime";"timeDuration";"faceGender";"faceStyle";"skinDetails";"skinColor";"hairColor";"eyeColor";"eyeShape";"eyeOpening";"eyeSize";"eyeHeight";"eyeDistance";"eyeDepth";"eyeRotation";"eyebrowsColor";"eyebrowsShape";"eyebrowsLine";"noseShape";"noseLength";"noseWidth";"noseBridge";"noseCartilage";"foreheadHeight";"cheeksBone";"jawShape";"jawChin";"jawLength";"throatSize";"earSize";"mouthVolume";"lipRatio";"mouthOverlap";"mouthWidth";"mouthHeight";"mouthDepth";"eyeShadow";"lipStick";"rouge";"faceGenderRst";"faceStyleRst";"skinDetailsRst";"skinColorRst";"hairColorRst";"eyeColorRst";"eyeShapeRst";"eyeOpeningRst";"eyeSizeRst";"eyeHeightRst";"eyeDistanceRst";"eyeDepthRst";"eyeRotationRst";"eyebrowsColorRst";"eyebrowsShapeRst";"eyebrowsLineRst";"noseShapeRst";"noseWidthRst";"noseLengthRst";"noseBridgeRst";"noseCartilageRst";"foreheadHeightRst";"cheeksBoneRst";"jawShapeRst";"jawChinRst";"jawLengthRst";"throatSizeRst";"earSizeRst";"mouthVolumeRst";"lipRatioRst";"mouthOverlapRst";"mouthWidthRst";"mouthHeightRst";"mouthDepthRst";"eyeShadowRst";"lipStickRst";"rougeRst";"faceGenderClk";"faceStyleClk";"skinDetailsClk";"skinColorClk";"hairColorClk";"eyeColorClk";"eyeShapeClk";"eyeOpeningClk";"eyeSizeClk";"eyeHeightClk";"eyeDistanceClk";"eyeDepthClk";"eyeRotationClk";"eyebrowsColorClk";"eyebrowsShapeClk";"eyebrowsLineClk";"noseShapeClk";"noseLengthClk";"noseWidthClk";"noseBridgeClk";"noseCartilageClk";"foreheadHeightClk";"cheeksBoneClk";"jawShapeClk";"jawChinClk";"jawLengthClk";"earSizeClk";"throatSizeClk";"mouthVolumeClk";"lipRatioClk";"mouthOverlapClk";"mouthWidthClk";"mouthHeightClk";"mouthDepthClk";"eyeShadowClk";"lipStickClk";"rougeClk";"faceGenderMM";"faceStyleMM";"skinDetailsMM";"skinColorMM";"hairColorMM";"eyeColorMM";"eyeShapeMM";"eyeOpeningMM";"eyeSizeMM";"eyeHeightMM";"eyeDistanceMM";"eyeDepthMM";"eyeRotationMM";"eyebrowsColorMM";"eyebrowsShapeMM";"eyebrowsLineMM";"noseShapeMM";"noseLengthMM";"noseWidthMM";"noseBridgeMM";"noseCartilageMM";"foreheadHeightMM";"cheeksBoneMM";"jawShapeMM";"jawChinMM";"jawLengthMM";"earSizeMM";"throatSizeMM";"mouthVolumeMM";"lipRatioMM";"mouthOverlapMM";"mouthWidthMM";"mouthHeightMM";"mouthDepthMM";"eyeShadowMM";"lipStickMM";"rougeMM";"generalMoreBtnClicked";"eyesMoreBtnClicked";"eyebrowsMoreBtnClicked";"noseMoreBtnClicked";"mouthMoreBtnClicked";"makeUpMoreBtnClicked";"outerfaceMoreBtnClicked";"jawMoreBtnClicked";"mainResetClicked";"interfaceResetClicked";"lightsClicked";"todoMoreBtnClicked";"sendClicked"
"93";"C";"1";"80066528423379";"1996";"male";"0";"No";"0";"0";"1";"3";"3";"2";"-2";"1";"0";"0";"1920";"944";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Jul 19 2019 18:09:21 GMT 0200 (Mitte";"1563551931554";"1563551954448";"1563552561735";"607287";"630181";"0";"0.06043956043956044";"0.02197802197802198";"0.7307692307692306";"0.8956043956043956";"0.6648351648351648";"0.521978021978022";"0.47252747252747246";"0.6538461538461539";"0.467032967032967";"0.489010989010989";"0.521978021978022";"0.47252747252747246";"0.23626373626373623";"0.47252747252747246";"0.5989010989010989";"0.4065934065934066";"0.27472527472527475";"0.45054945054945056";"0.44505494505494503";"0.5934065934065934";"0.32417582417582413";"0.6318681318681318";"0.11538461538461538";"0.5";"0.5";"0.3791208791208791";"0.24725274725274726";"0.7197802197802197";"0.4175824175824176";"0.6098901098901099";"0.45054945054945056";"0.510989010989011";"0.554945054945055";"0.2802197802197802";"0.7362637362637363";"0.43956043956043955";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"9";"1";"0";"0";"1";"1";"1";"1";"1";"2";"2";"3";"1";"2";"1";"2";"3";"3";"2";"2";"2";"2";"2";"2";"3";"3";"2";"2";"3";"5";"4";"8";"13";"8";"4";"4";"1";"13";"3";"1";"1";"2";"1";"3";"4";"20";"9";"15";"21";"1";"8";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"94";"A";"1";"61913599696538";"1996";"male";"0";"No";"0";"0";"1";"-1";"2";"1";"-2";"2";"2";"31.16.253.36";"592";"336";"de-DE";"de";"true";"Linux armv7l";"Netscape";"5.0 (Linux; And";"Gecko";"Chrome 75.0.3770.101";"true";"Sat Jul 20 2019 10:11:49 GMT 0200 (Mitte";"1563609993733";"1563610021498";"1563610309545";"288047";"315812";"0.5";"0";"0.5";"0.5";"0.5";"0.7307692307692306";"0.6117215837751117";"0.5";"0.6318681318681318";"0.34432237226884443";"0.4139193859729138";"0.6080586360051081";"0.5183149903685182";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.7857142857142857";"0.35714285714285715";"0.22527472527472528";"0.3351648351648351";"0.5";"0.5";"0.32783877194582767";"0.5860806140270862";"0.43589740795093573";"0.4010989010989011";"0.4175824175824176";"0.41025635436340996";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"95";"F";"1";"21595925519883";"1990";"female";"0";"No";"0";"0";"1";"1";"-2";"-1";"2";"2";"1";"91.21.31.226";"1280";"721";"de-DE";"de";"true";"MacIntel";"Netscape";"5.0 (Macintosh;";"Gecko";"Chrome 75.0.3770.100";"true";"Sat Jul 20 2019 10:41:56 GMT 0200 (Mitte";"1563611717664";"1563611757482";"1563612116197";"358715";"398533";"1";"0";"0.8571428571428571";"0.7857142857142857";"0.2032967032967033";"0.06593406593406594";"0.6043956043956044";"0.09890109890109891";"0.3296703296703296";"0.17582417582417584";"0.5934065934065934";"0.8461538461538461";"0.510989010989011";"0.489010989010989";"0.9835164835164835";"1";"0.6978021978021978";"0.7087912087912087";"0.5879120879120879";"0.7142857142857143";"0.43956043956043955";"0.7307692307692306";"0.8131868131868132";"0.7087912087912087";"0";"0.7472527472527473";"0.18681318681318682";"0.7307692307692306";"0.34615384615384615";"0.7472527472527473";"0.27472527472527475";"0";"0.6043956043956044";"0.6428571428571429";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"0";"0";"0";"3";"3";"1";"2";"2";"2";"2";"1";"2";"1";"1";"1";"1";"5";"2";"4";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"2";"2";"4";"1";"3";"2";"2";"1";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"96";"A";"2";"21595925519883";"1990";"female";"0";"No";"0";"0";"1";"1";"2";"2";"-3";"1";"1";"91.21.31.226";"1280";"721";"de-DE";"de";"true";"MacIntel";"Netscape";"5.0 (Macintosh;";"Gecko";"Chrome 75.0.3770.100";"true";"Sat Jul 20 2019 10:51:47 GMT 0200 (Mitte";"1563611717664";"1563612126876";"1563612707390";"580514";"989726";"0";"0.04395604395604396";"0.21428571428571427";"0.6703296703296702";"0.08791208791208792";"0.4065934065934066";"0.5";"0.3791208791208791";"0.532967032967033";"0.4835164835164835";"0.5";"0.5439560439560439";"0.5";"0.4175824175824176";"0.6318681318681318";"0.24725274725274726";"0.3846153846153847";"0.4010989010989011";"0.4175824175824176";"0.3846153846153847";"0.6318681318681318";"0.4065934065934066";"0.554945054945055";"0.2802197802197802";"0.34065934065934067";"0.31868131868131866";"0.18681318681318682";"0.35714285714285715";"0.5769230769230769";"0.5714285714285714";"0.467032967032967";"0.5769230769230769";"0.45054945054945056";"0.3626373626373626";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"2";"1";"1";"1";"1";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"2";"2";"2";"2";"4";"3";"2";"4";"1";"3";"3";"1";"2";"1";"2";"1";"2";"1";"1";"1";"1";"1";"2";"1";"2";"2";"1";"1";"2";"1";"3";"2";"2";"2";"3";"1";"2";"1";"1";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2"
"97";"E";"3";"21595925519883";"1990";"female";"0";"No";"0";"0";"1";"1";"1";"1";"-3";"2";"1";"91.21.31.226";"1280";"721";"de-DE";"de";"true";"MacIntel";"Netscape";"5.0 (Macintosh;";"Gecko";"Chrome 75.0.3770.100";"true";"Sat Jul 20 2019 10:56:46 GMT 0200 (Mitte";"1563611717664";"1563612713420";"1563613006907";"293487";"1289243";"0";"0";"0";"0.8406593406593408";"0.9010989010989011";"0.7032967032967034";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.8791208791208791";"0.5";"0.5";"0.4175824175824176";"0.3626373626373626";"0.39560439560439564";"0.3626373626373626";"0.7087912087912087";"0.5659340659340659";"0.5934065934065934";"0.5";"0.22527472527472528";"0.3516483516483517";"0.15384615384615385";"0.4340659340659341";"0.23626373626373623";"0.5";"0.5";"0.6043956043956044";"0.5";"0.4340659340659341";"0";"0.27472527472527475";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"0";"1";"0";"1";"0";"1";"0";"3";"3";"7";"6";"4";"1";"0";"0";"0";"0";"0";"1";"0";"7";"2";"7";"3";"2";"4";"2";"4";"3";"2";"0";"1";"3";"2";"3";"5";"3";"4";"4";"4";"2";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3"
"98";"C";"4";"21595925519883";"1990";"female";"0";"No";"0";"0";"1";"1";"0";"1";"-2";"1";"2";"91.21.31.226";"1280";"721";"de-DE";"de";"true";"MacIntel";"Netscape";"5.0 (Macintosh;";"Gecko";"Chrome 75.0.3770.100";"true";"Sat Jul 20 2019 11:00:08 GMT 0200 (Mitte";"1563611717664";"1563613011966";"1563613208934";"196968";"1491270";"0";"0";"0.3516483516483517";"0.47252747252747246";"0.3296703296703296";"0.12087912087912088";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.6813186813186813";"0.5934065934065934";"0.7032967032967034";"0.5";"0.4010989010989011";"0.41208791208791207";"0.45054945054945056";"0.5934065934065934";"0.5659340659340659";"0.4065934065934066";"0.3296703296703296";"0.41208791208791207";"0.23626373626373623";"0.21428571428571427";"0.5";"0.6153846153846154";"0.5824175824175825";"0.5";"0.5";"0.5";"0.5";"0.29120879120879123";"0.3351648351648351";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"2";"2";"2";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"3";"2";"3";"5";"2";"3";"1";"0";"0";"0";"0";"1";"1";"1";"1";"2";"3";"3";"4";"5";"3";"2";"3";"2";"3";"2";"2";"3";"2";"2";"4";"4";"3";"2";"2";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4"
"99";"B";"5";"21595925519883";"1990";"female";"0";"No";"0";"0";"1";"2";"0";"1";"-2";"1";"2";"91.21.31.226";"1280";"721";"de-DE";"de";"true";"MacIntel";"Netscape";"5.0 (Macintosh;";"Gecko";"Chrome 75.0.3770.100";"true";"Sat Jul 20 2019 11:03:44 GMT 0200 (Mitte";"1563611717664";"1563613213953";"1563613424109";"210156";"1706445";"0";"0";"0.5";"0.6703296703296702";"0";"0.07692307692307693";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.3626373626373626";"0.3791208791208791";"0.39560439560439564";"0.34065934065934067";"0.6208791208791209";"0.5659340659340659";"0.6593406593406592";"0.3131868131868132";"0.17032967032967034";"0.32417582417582413";"0.17582417582417584";"0.36813186813186816";"0.2967032967032967";"0.5";"0.5";"0.5";"0.4065934065934066";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"5";"6";"3";"3";"3";"1";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"3";"2";"2";"1";"1";"3";"6";"5";"5";"4";"6";"7";"4";"1";"2";"2";"5";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5"
"100";"D";"6";"21595925519883";"1990";"female";"0";"No";"0";"0";"1";"1";"2";"-1";"-1";"1";"1";"91.21.31.226";"1280";"721";"de-DE";"de";"true";"MacIntel";"Netscape";"5.0 (Macintosh;";"Gecko";"Chrome 75.0.3770.100";"true";"Sat Jul 20 2019 11:06:42 GMT 0200 (Mitte";"1563611717664";"1563613429203";"1563613602225";"173022";"1884561";"0.8296703296703298";"0";"0.23626373626373623";"0.6263736263736264";"0.9010989010989011";"0.6208791208791209";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.6868131868131868";"0.6043956043956044";"0.8021978021978022";"0.5439560439560439";"0.47252747252747246";"0.4340659340659341";"0.35714285714285715";"0.5";"0.25824175824175827";"0.31868131868131866";"0.5659340659340659";"0.9560439560439561";"0.6208791208791209";"0.5824175824175825";"0.510989010989011";"0.3516483516483517";"0.5";"0.5";"0.4010989010989011";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"2";"2";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"6";"4";"4";"5";"6";"1";"2";"0";"0";"0";"1";"0";"0";"4";"2";"3";"6";"6";"7";"6";"5";"1";"2";"2";"3";"1";"1";"1";"3";"5";"4";"1";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6"
"101";"B";"1";"26007133573202";"1995";"male";"0";"Google";"0";"0";"1";"1";"2";"1";"-2";"0";"2";"0";"1920";"944";"en-US";"en";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Mon Jul 22 2019 16:41:02 GMT 0200 (Centr";"1563806158651";"1563806175514";"1563806462071";"286557";"303420";"0.02197802197802198";"0";"0.24725274725274726";"0.7802197802197803";"0.554945054945055";"0.31868131868131866";"0.5";"0.5";"0.5824175824175825";"0.5";"0.5";"0.5";"0.4340659340659341";"0.6043956043956044";"0.4615384615384615";"0.4010989010989011";"0.47252747252747246";"0.4340659340659341";"0.532967032967033";"0.3351648351648351";"0.4010989010989011";"0.5";"0.554945054945055";"0.32417582417582413";"0.5769230769230769";"0.5384615384615384";"0.5";"0.4835164835164835";"0.5989010989010989";"0.44505494505494503";"0.6428571428571429";"0.41208791208791207";"0.489010989010989";"0.510989010989011";"0.17582417582417584";"0.3351648351648351";"0.24175824175824176";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"4";"4";"0";"0";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"5";"1";"1";"5";"4";"3";"2";"2";"3";"5";"2";"3";"2";"1";"3";"2";"2";"2";"1";"2";"1";"3";"1";"3";"3";"2";"1";"2";"2";"2";"2";"1";"2";"2";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"102";"A";"1";"76300775644976";"1996";"male";"0";"No";"0";"0";"1";"2";"2";"2";"-2";"1";"0";"95.117.178.158";"1600";"789";"de-DE";"de";"true";"Win32";"Netscape";"5.0 (Windows NT";"Gecko";"Chrome 75.0.3770.142";"true";"Tue Jul 23 2019 16:52:55 GMT 0200 (Mitte";"1563893125117";"1563893152920";"1563893575118";"422198";"450001";"0.26373626373626374";"0.06593406593406594";"0.6923076923076923";"0.6043956043956044";"0.03296703296703297";"0.3846153846153847";"0.14285714285714285";"0.34065934065934067";"0.5714285714285714";"0.5";"0.47252747252747246";"0.6758241758241759";"0.5";"0.5";"0.5";"0.5";"0.44505494505494503";"0.5";"0.44505494505494503";"0.45604395604395603";"0.4340659340659341";"0.7032967032967034";"0.5439560439560439";"0.4340659340659341";"0.39560439560439564";"0.5274725274725275";"0.5164835164835165";"0.43956043956043955";"0.4175824175824176";"0.36813186813186816";"0.5";"0.532967032967033";"0.5";"0.5384615384615384";"0.17032967032967034";"0.17032967032967034";"0.18681318681318682";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"2";"0";"0";"0";"0";"0";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"2";"2";"1";"1";"3";"7";"5";"7";"3";"9";"8";"4";"2";"6";"7";"2";"1";"0";"0";"3";"3";"1";"4";"3";"3";"3";"3";"3";"3";"4";"1";"4";"5";"2";"3";"3";"1";"2";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"103";"F";"2";"76300775644976";"1996";"male";"0";"No";"0";"0";"1";"0";"1";"0";"3";"3";"-2";"95.117.178.158";"1600";"789";"de-DE";"de";"true";"Win32";"Netscape";"5.0 (Windows NT";"Gecko";"Chrome 75.0.3770.142";"true";"Tue Jul 23 2019 16:57:20 GMT 0200 (Mitte";"1563893125117";"1563893586781";"1563893840921";"254140";"715804";"1";"0";"0.6923076923076923";"0.5";"0.09340659340659341";"0.13736263736263737";"0.2032967032967033";"0.37362637362637363";"0.3791208791208791";"0.5824175824175825";"0.5494505494505495";"0.47802197802197804";"0.5";"0.34615384615384615";"0.4230769230769231";"0.7912087912087913";"0.5769230769230769";"0.45054945054945056";"0.6043956043956044";"0.5879120879120879";"0.45604395604395603";"0.6483516483516483";"0.4065934065934066";"0.5659340659340659";"0.3076923076923077";"0.554945054945055";"0.6318681318681318";"0.5439560439560439";"0.489010989010989";"0.5";"0.36813186813186816";"0.4340659340659341";"0.532967032967033";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1";"0";"2";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"4";"4";"4";"6";"2";"1";"3";"3";"3";"2";"3";"5";"5";"3";"2";"1";"3";"3";"4";"3";"3";"3";"4";"3";"2";"2";"1";"2";"2";"4";"3";"2";"1";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2"
"104";"D";"3";"76300775644976";"1996";"male";"0";"No";"0";"0";"1";"1";"2";"0";"0";"-2";"-1";"95.117.178.158";"1600";"789";"de-DE";"de";"true";"Win32";"Netscape";"5.0 (Windows NT";"Gecko";"Chrome 75.0.3770.142";"true";"Tue Jul 23 2019 17:02:22 GMT 0200 (Mitte";"1563893125117";"1563893846468";"1563894142781";"296313";"1017664";"0.9065934065934066";"0";"0.6538461538461539";"0.5";"0.44505494505494503";"0.12087912087912088";"0.45604395604395603";"0.43956043956043955";"0.45054945054945056";"0.5659340659340659";"0.45054945054945056";"0.5714285714285714";"0.467032967032967";"0.5054945054945055";"0.4340659340659341";"0.5879120879120879";"0.47252747252747246";"0.4835164835164835";"0.43956043956043955";"0.5494505494505495";"0.5769230769230769";"0.5604395604395604";"0.5494505494505495";"0.32417582417582413";"0.3626373626373626";"0.37362637362637363";"0.4615384615384615";"0.4230769230769231";"0.4065934065934066";"0.3846153846153847";"0.4340659340659341";"0.5769230769230769";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"3";"0";"1";"0";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"2";"5";"5";"3";"3";"1";"2";"2";"2";"2";"3";"3";"2";"3";"3";"2";"2";"3";"4";"1";"2";"3";"2";"3";"2";"2";"2";"1";"2";"4";"4";"4";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3"
"105";"C";"4";"76300775644976";"1996";"male";"0";"No";"0";"0";"1";"3";"2";"2";"-2";"-2";"1";"95.117.178.158";"1600";"789";"de-DE";"de";"true";"Win32";"Netscape";"5.0 (Windows NT";"Gecko";"Chrome 75.0.3770.142";"true";"Tue Jul 23 2019 17:06:23 GMT 0200 (Mitte";"1563893125117";"1563894149480";"1563894383892";"234412";"1258775";"0.21428571428571427";"0";"0.5";"0.43956043956043955";"0";"0.1648351648351648";"0.4615384615384615";"0.43956043956043955";"0.5054945054945055";"0.45054945054945056";"0.532967032967033";"0.42857142857142855";"0.41208791208791207";"0.36813186813186816";"0.5";"0.5934065934065934";"0.45054945054945056";"0.45604395604395603";"0.5";"0.5769230769230769";"0.5";"0.467032967032967";"0.6483516483516483";"0.489010989010989";"0.5439560439560439";"0.5";"0.39010989010989017";"0.39010989010989017";"0.5934065934065934";"0.554945054945055";"0.44505494505494503";"0.467032967032967";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"2";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"2";"3";"2";"2";"2";"3";"2";"2";"1";"2";"2";"2";"3";"4";"3";"2";"1";"1";"2";"2";"1";"3";"5";"3";"3";"3";"3";"1";"3";"3";"2";"2";"2";"0";"1";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4"
"106";"E";"5";"76300775644976";"1996";"male";"0";"No";"0";"0";"1";"2";"1";"2";"-2";"2";"0";"95.117.178.158";"1600";"789";"de-DE";"de";"true";"Win32";"Netscape";"5.0 (Windows NT";"Gecko";"Chrome 75.0.3770.142";"true";"Tue Jul 23 2019 17:12:39 GMT 0200 (Mitte";"1563893125117";"1563894390281";"1563894759245";"368964";"1634128";"0.3296703296703296";"0";"0.3076923076923077";"0.5989010989010989";"0.8516483516483517";"0.6428571428571429";"0.5";"0.4065934065934066";"0.4175824175824176";"0.45054945054945056";"0.5439560439560439";"0.6703296703296702";"0.37362637362637363";"0.5";"0.5";"0.5";"0.43956043956043955";"0.5";"0.44505494505494503";"0.5";"0.6318681318681318";"0.6208791208791209";"0.6318681318681318";"0.43956043956043955";"0.45054945054945056";"0.5";"0.5";"0.41208791208791207";"0.6373626373626373";"0.5";"0.5";"0.5769230769230769";"0.5";"0.5";"0.13186813186813187";"0.1648351648351648";"0.17582417582417584";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"2";"1";"0";"0";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"5";"0";"0";"1";"1";"1";"1";"3";"3";"3";"2";"3";"4";"1";"1";"1";"2";"3";"1";"2";"2";"2";"2";"5";"5";"0";"3";"3";"2";"3";"1";"2";"3";"0";"3";"4";"4";"4";"2";"2";"2";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5"
